tweet,label_prediksi
"Save duls buat kuliah offline

Cek Tas Polo Hiero N64022 Ransel Sekolah Wanita Backpack Casual Tas Punggung , (Free Gantungan Tas) dengan harga Rp110.000. Dapatkan di Shopee sekarang! https://t.co/EMdMYjsTjk https://t.co/VZf1IzAGz4",netral
"rumor nya sekolah gw suka ada razia hp dadakan klo udh offline, gmn y cara mnyembunyihkan twitter ku enih",positif
"Tips kalian belajar nya itu jam berapa aja si? Apalagi nanti kan udah mau sekolah offline, yang bisa aja pulang jam set 4. Yukk, share♡!",positif
@suneo138 Masih semangat Mak nyari rezeki online/offline..maklum anak 4 Mak  ngejar biaya sekolah...,positif
@studynaxx alhamdulilah btw sekolah ku juga offline naj,netral
YEAAYYY LUSAA UDAH KELAS 9 🥳🥳 tapi sediiihhh bggttttt gasii masuk sekolah ngga ada kakak sksksjjsjs :((( KENAPAA SIHHH OFFLINE NYA TUH TELATT BGTTT 🤯‼️,positif
"@schfess sma 450-600 pas offline, kadang bisa lebih kalo ada kegiatan sekolah",positif
Saatnya bikin thread progress selama sekolah offline [agk tkut tb² udh kls 12]😣,negatif
"@ayankageyama @schfess Oalah, aku kuliah di depok punya temen dari bogor pulang pergi cape banget katanya pdhl kita kuliah offline ga setiap hari. Coba deh negosiasi ke bunda kamu takutnya km malah jd capek dijalan kan sekolah pasti lebih lama trs setiap hari goodluck yaa",negatif
"Paling gue stresnya krn sekolah online, sedangkan gue butuh bgt sekolah offline biar ga ngang ngong aja",negatif
"@Mah5Utari Nitip jualan. Makasih.

Masker KF94 transparan cocok buat kaum yg takut buka masker tapi pengen wajah tetep kelihatan. Cocok buat sekolah/kuliah offline, nikahan offline, dan pacaran offline.

Link produk di rep pinned post. Rating&amp;jumlah terjual organik.
https://t.co/ukv5pwE7l1",positif
@onIeemrk no reading comprehension no critical thinking no nothing malu kalo udah kuliah/kerja masih kek gitu. kalopun minor sekolah juga sekarang udah offline tapi masih bodoh aja lagian rewel amat noh sana kirim truk lagi,positif
"gais mau tanyaaaa, kan aku pulang sekolah jam 5 sore yaa, nah ada ga bimbel offline gitu yg kelasnya malem ajaa, aku pertimbangin go ama inten tp start nya jam 4.30 😭😭. kalo kek brain academy (ba) gotu ada ga yaa kls malem nya??",positif
"@convomf Samsul A32 nder, dah bagus itu speknya buat anak sekolah, buat buka dokumen"" udah oke banget, no ngelag"", kalo bisa ambil ram 8.  tapi nambah dikit lagi sekitar 300-400rb, cari di store offline aja.",positif
"@sbtcon kayaknya sih dari ngumpulin uang jajan sekolah gitudeh. Kan udah mulai offline, jadi tiap hari biasanya dikasih uang jajan, nah beberapa disisihin buat jajan pisi.",positif
"Dulu juga pas lagi down banget karena sekolah offline, gak bisa ketemu temen tugas banyak, to tiap hari lagu lagu taem sama shinee tuh yang nenangin banget, Dan sekarang gue nyadar kenapa gue se emotionally attached itu sama taemin dan shinee",negatif
@sbtcon dulu aku pas masih minor pas awal jajan kertas itu waktu jaman masih konoha awal jadi tiap sekolah offline atau daring sehari di kasih 10k aku simpen uang nya buat jajan kertas😭😭,netral
@wandver alasan kenapa aku pengen buku itu karena aku sekolah di SMA swasta yg gak favorit (sampe sekarang aku masih ngerasa takut karena kemungkinan aku gak bakal lolos snmptn karna jejak alumninya jg masih terbilang pas-pasan. aku juga gak bakal les offline karena biayanya terlalu mahal,positif
mana sekolah udah offline skrng jadi ga bisa selesai nugas nonton anime wkwk,positif
Gue penasaran mpls offline sekolah gua kek apa y,positif
"nanti pas udh sekolah offline kira kira jadwalnya gini
bangun - sekolah - ke ef les inggris - belajar - tidur
kata papap ""udah di uph karawaci aja ya ambil kedokteran atau HI, jadi gausah nge kos. murah jadinya"" actually gw mau di ciputra or binus",netral
@joonghyiuk semangat rex. tapi kalau di sekolah ku sudah pasti offline hahaha,positif
"Alat Tulis yang harus di siapkan sebelum sekolah/kuliah offline🤩🤪

~ a thread https://t.co/VPhyq04Yck",positif
"@dxthxdr Aku juga anak pesantren yang gak dibolehim bawa hp/laptop jdinya ga bisa ikut bimbel online/offline karna emang gak boleh keluar area ponpes kecuali pas sekolah. Jadinya buku cmn pegangan aku. Kalau aku menang giveaway ini, bukunya bakalan bermanfaat bangett!! 
Terimakasih, kak💐",positif
@aayamessimp bener!! jadi pas awal offline masih ga kenal area sekolah,positif
"@neairansn hah serius khhhh, tp sekolah nya offline kan?",positif
"Bes kalo di layar nya udah muncul kaya gitu, yang diganti bagian apa dan harus budget berapa? Ini hp hibah dari teman karena kasian liat aku struggle sama adek aku pas sekolah offline 😭😭😭😭 https://t.co/RxN0bl3oXU",positif
"hi all aku kayaknya bakal kinda active disini soalnya udah mulai sekolah offline,  kalian semangat yaa yang sekolah juga 🫶🏻",positif
gasabar bgt sekolah offline full sampe sore punya temen sekelas baru yg pastinya gaada yg ngeselin sama sekali!!!!!😆😆😆😆,positif
akt 25 terakhir kali sekolah offline jadi utas eh skrg pertama kalinya offline jadi utas lagi TOLONG AK BLM PERNAH NGERASAIN JADI AGIT FULL SETAHUN OFFLINE MASA UDH JADI DEKEL LAGI SIII,positif
"Sekolah sudah mulai offline, jangan lupa servis motormu terlebih dahulu agar berkendara selalu dalam keadaan Aman dan Nyaman

#AHASS
#ServisPastiDariYagAhli
#KembaliSekolahBersamaAHASS
#ServisDiAHASSUntuk100%KualitasHonda
#tsdtriomotor https://t.co/zn5MFnLisQ",positif
@cheolcimol oh iya senin udah mulai masuk yaa :o klo aku hari ini ke sekolah buat daftar ulang sama ambil buku!! btw kamu mpls nya nanti offline apa onlineee?,positif
"@abangbacon gpp dip dinikmatin aja kelas 12nya mumpung offline, ky skrg gue jadi kangen sekolah😭",positif
"@schfess online nder. terus tugasnya dipost di ig 😭 disuruh ngapalin mars sm hymne sekolah, trs dipost d ig gitu tp ga aku lakuin 😔🙏🏻 selain itu si materi-materi lewat zoom gtoeh. grup kelasku jg rame bgt, tp pas udah offline malah jd sepi 🥹",netral
wadu wkwk aku agak sibuk yaa buat rl sama fangirl an dari mpls mulai kegiatan di sekolah baru belum udah offline sekolah jadi pasti sibuk terus jangan lupa healing 🥰 sibuk nonton drama sama varshow karena akhir² ini lagi banyak yg seru. dan paling penting support doyo &amp; 127 !,positif
Janji gak k-tra k-tir kalo sekolah offline full ampe sore? 😔🙂,positif
"@jaeminsz_ sama , tos dl 🤝 , aku beatbox sama persanrioan ku skip 🤣, ya gmn ya sekolah dah offline gabisa 100% ke kpop duitnya",positif
"@samsulrijal098 Bismillah, mau beli laptop pls butuh banget buat sekolah walaupun sekolah udah offline tapi masih butuh😔 ya semoga kali ini beruntung, terimakasih udah berbagi semoga rezekinya selalu berlimpah, Aamin🙏🏻💗",positif
"@byunlovy JUJUR SAMA SI LAKKK. SEKARANG KALO EXO UPDATE GUE GATAUUU, TAU""BIASANYA ADA YANG BIKIN KONTEN DI TT, NAH ITU BARU TAUU. EMG SEKOLAH OFFLINE MEMBUAT BANYAK ORANG REST SIHH😩😩😩😭😭😭",positif
"hari ini lecturer gue cerita hal yg bikin gwe sedih + jadi kangen masa masa masih sekolah offline dulu, memoriesnyaaaaaa:((",positif
“persiapan sekolah offline minggu depan… gak kerasa ya aku udah jadi anak SMA” https://t.co/97KetoYXlw,positif
@utfess Tempat ujiannya nder. Kan kalo offline biasanya di sekolah sekolah gitu ujiannya,positif
@convomf sekolah offline/online,netral
"@bismillahrichh Gak diijinkan keluar ponpes kecuali sekolah jadinya gak bisa keluar untuk ikut bimbel offline. Jadinya cmn buku sebagai pegangan aku. Kalau aku menang giveaway nya, bukunya bakal bermanfaat bangett kak.
Terimakasih banyak ya kak! ^^",positif
"@bllprmsty Gak dibolehin keluar ponpes kecuali pas sekolah jadinya gak bisa ikut bimbel offline. Jadi emang jalan keluarnya cuman buku untuk pegangan aku belajar (main hp nya pas liburan doang) jadinya kalau aku menang giveaway inu, bukunya bakal bermanfaat bangettt kak. Cont—",positif
"@schfess Offline, kadang gue aja bingung gue sekolah di sini atau di sekolah gue",positif
@KangStarling_ @txtdrbekasi bekasi udh bisa offline ya sekolah?,netral
https://t.co/onMThXQt0d mengusung konsep blended learning (pembelajaran offline dan online) dengan beragam program di berbagai jenjang pendidikan https://t.co/POwOMNvmTa,netral
"@sbmptnfess mulai dari waktu, tenaga semua saya pertaruhin buat utbk. ortu saya ada usaha jualan, jdi sepulang sekolah jam 1 (btw ini sudah mulai offline ya) saya bantu ortu dulu smpe sore jam 6, setelah itu ikut les dan belajar. bahkan kadang ngerasa kurang waktu banget buat bljr karna",netral
"@schfess Offline, ril kayak sekolah sih nder.",positif
"#JamIstirahatCocobit nih! Curhat-curhat yuk?? MinCo mau denger dong, apa sih yang bikin kalian seneng kalau sekolah offline? Curhatnya jangan lupa sambil minum #FruitaminCocobit yang #SegarBerkonten ya! Cuz~ https://t.co/L8rAMSUSw8",positif
"offline,karna lebih kerasa feel nya,kalo online kek lagi libur sekolah https://t.co/Wc2PomdcLL",netral
Sekolah kalian udah pada offline kah?,netral
"@convomfs Di kantin sekolahmu dlu makanan paling recommended nya apa?
Klo jm kosong biasany ngpn?
Prnh nobar pkai layar lcd di kls ga?
Ada guru galak ga di sekolahmu?

Wkwk lupa deng kbykan offline ya sekolah tahun2 sblmnya",positif
"@schfess Dulu pas smp mpls offline aku iseng nanya aja asal sekolah mana trs nama nya siapa, pokonya banyak nanya. Kalo pas online gini coba buat aktif di grup atau aktif pas zoom jadi ntar temen banyak yg ngenalin dan kita nya juga bisa kenal sama mereka.",positif
Sekolah pasar modal offline #mncsekuritas #mncsekuritaspangkalpinang https://t.co/ckqavO4chu,positif
"@schfess Aku masuk SMA angkatan 20 dulu online mplsnya, sama kakel suruh bikin video sama nonton penjelasan guru2 di yt. Kalau offline gak tau Yaa mungkin keliling2 sekolah sama banyak2 dapet sosialisasi",positif
ini sekolah offline bener bener offline dah kek yg RUAMEEEE,positif
Sekolah offline 😭😭😭😭😭😭😭😭😭😭 Oh God,positif
"senin pagi ini jalanan komplek rame bgt udaa full offline semua sekolah, i miss go to school w uniform",positif
Anjay sekolah dah offline depan rumah gua rame bgt wkwk anak sd pada berangkat sekola,positif
"mau skola offline uga tp ku homeschol, ku hrs ke dom sekolah ku dlu bru bs offline tp nda tau kpn😔☝️",positif
Kalian sekolah nya online/offline? Udh fullday?,netral
"@bogipratomo @yusufgunawan Hari pertama masuk sekolah dok, udah mulai offline semua",positif
Tmi tapi akibat udh bukan anak sekolahan lagi jdi gatau samsek hari ini kalo anak2 sekolah akhirnya masuk full offline lagi wkwk,positif
"wah sekolah sekolah udah mulai offline ya, dijalan jadi rame banget.",positif
"Sekolah udh pada offline ya? Seneng bangett banyak yg lewat anak sekolahan, jadi pgn sekolah lagi:')",positif
"pas awal kerja di rs 2020 kan sekolah online tuh, jadi sepi jalanan pas otw kerja, skrg dah offline asssliii rame bangettt aaaaaa 😭😭😭",netral
baru sekolah offline jgn byk lagu dh https://t.co/pYeWI6vYlY,positif
"pemandangan senin pagi ...
met sekolah yaak, balon balonnya menandakan adanya kehidupan masa orientasi siswa offline tahun ini 😍
jiayou! https://t.co/lhxmZnfDCl",positif
"sama bgt 😩 cm ngerasain yg bener bener sekolah 1 taun doang di kls 10, terus 2 tahun online mulu, kls 12 smt 2 sempet deh ngerasain offline sebulanan doang tapi ya rasanya bedaa 😔💔 https://t.co/zU7RBdr43U",positif
"@schfess tapi kadang guru bk tuh suka bgt gosipin anak muridnya ke sana sini tauu eh tapi gatau sih guru bk di sekolah mu gmn nder, klo kamu ikut bimbel offline gitu, lebih baik konsul di bimbel sihh",positif
"@lovetostudys Sy yg daring bilek ༎ຶ‿༎ຶ
Plisss nikmati sekolah offline kalian
Karna daring sngd menyiksa",netral
"@schfess Sekolahku dulu sebelum ada coronces mulai jam 6.30, balik jam 3.15 nder. Kelas 12 mulai tambah les jadi mulai jam 6.00 pulang jam 17.00. Kyknya emang standarnya segitu nder, ini sender kaget ya sekolah offline?",positif
@fioredelcielo tp mak sekolah offline beneran bikin rai kusam ga se WKWKWK,positif
"Kagen sekolah :( skrg udh offline lagi ya
.. kangen pulang jam 5.. kangen nungguin boncengan buat pulang... https://t.co/g3FoAOMQSG",positif
"jam 4, semangat yang sekolah. Yg mpls offline juga semangat",positif
"@oopschildx @skyskyskyy0 @schfess Mjb iya kayanya pada kaget offline deh, aku sempet ngerasain sekolah setengah hari kemaren kls 12 pas pulang kaya ngerasa ini sekolah cepet bgtt?? terus yang biasanya gerbang sekolah jam 6.45 udh ditutup jadi lebih bebas jam 7-set 8 masih dibuka",positif
masa gk pernah rasain sekolah offline sblmnya 🥲,netral
"Guys kalian kenapa pada kagwt sekolah fullday gitu sih. Kan udah lama peraturan full day school, bahkan dari sebelum coronca. Kemaren ngeluh online mulu lopada, dikasih offline ngeluh juga. Hmm udah emang online kemana mana tuh udah paling enak. Presentasi gak degdegan",positif
"@auleuphoric @schfess Tau manja manja bngt, dirumah paling rebahan doang.  2 thn kaga offline smpe lupa serunya sekolah smpe balik malem",positif
Aku benci sekolah offline,positif
"ini anak-anak yang baru sekolah offline terus kaget kalo pulang jam 4 sore, sebelumnya blm pernah sekolah apa gimana?",positif
@schfess online salah offline salah bilang aja gamau sekolah 🤝,netral
"@schfess buset ini base isi nya ngeluh sm jam balik sekolah dah... kmrn pgn nya offline katanya, skrg udh offline pd ngeluh, gimana si?",positif
"@schfess Ini aku lakuin pas dulu sekolah offline,semanjak online malah ga pernah belajar alhasil drop semua assksksksk",positif
"anjeng lu bayangin ajh, libur 2 minggu ajh udh bikin gua gamau sekolah lagi apalagi ini 2 bulan nyet yaallah gamau sekolah offline",negatif
"Udah pada sibuk in rl, ada yg sekolah, kerja offline. Semua udh pd offline..jadi udah lost..",netral
"Eh besok yang sekolah udah pada masuk ya, udah full day juga nggak hybrid atau online. Tapi kenapa kampus ku semester depan nggak full offline ya, tapi bagus deh 😭 
Semangat yang besok sekolah 💪💪",positif
"Selamat malam semuanya, besok aku sekolah offline nih hehe smoga lancar ya, amin ya Tuhan🥰",positif
"Marhaban ya ngurus ribetnya anak masuk sekolah besok. Dulu masih TK mah santaaay, ah cuma TK ini. Eh  masuk kelas 1 SD masih pandemi, masih santaaay. Sekarang 100% offline, nyahoooo....

Nyiapin buku, mikirin bekal, siap2 masa pengenalan sekolah... https://t.co/0jeY1dieOa",positif
"jelek ga sih do'a aku klo do'ain km biar cepet cepet sekolah offline, biar ketemu banyak cewe cantik, baik, pinter, good attitude, yg bisa nuntun km biar lebih baik lg . biar km jauh sama aku, soalnya aku udah pernah nyoba bareng bareng sama km tp nyatanya gagal 💔 ....",positif
besok sekolah offline (ktar ktir) https://t.co/pWQiKqXQ4L,positif
"Tidak terasa sudah Hampir 2 tahun Sekolah online dan offline tapi hanya 50%
Dan besok sudah mulai seperti biasa, mungkin moment dulu yang di rasakan sebelum covid akan di rasakan lagi, seperti topik random ketika makan bekal dan ketawain kawan yang gak ngerjain tugas.
#backagain",netral
"""Kak Obi ini belum sekolah tapi udah stress gimana cerita nya"" - Kok gituu? Jangan terlalu di-ovt in ya, kasihan dirimu. Sekolah itu seru, kokk! Apalagi udah mulai offline kan yaa? Semangaaattt #tellonym  https://t.co/wbKPKcfASA",positif
@blun4th 😭🙏 untung aku ada bbrp Kali di sekolah*offline semangat kangen ny,positif
"Udah jam segini tapi belum tidur juga, masih nyiapin buat besok. Aku takut ada yang ketinggalan karena udah lama nggak sekolah offline.",negatif
"TL pada besok sekolah udah sekolah offline

Gue jadi kangen sekolah:"" kelakuan gue ketinggalan di kelas 11 wkwk gue belom aja ngerasain bangku kelas 12 sama perpisahan sekolah hiks",positif
"@schfess Banyakan tugas pas online, percaya deh. Sekolah offline tugasnya masih bisa dikumpulin pertemuan berikutnya, kalo online? Kadang ada guru yang ngasih dl gak kira²",negatif
"7.5/10
+ Udah beberapa kali masuk sekolah. Ngga terlalu memendam rindu ke teman-teman
+ Mulai suka sama crush sekelas (masih aku bucinin sampai sekarang). Doki doki bgt gituloh ahh paham ga sieee
- Praktik, pengumpulan tugas yang offline bikin capek cuy. Aku belum dibolehin -cont https://t.co/rniMqjO2i8",negatif
"Aku emang jualan banyak banget offline maupun online bukan krn ga mampu tp emang jiwa pedagang gw udah dipupuk sejak dini wkwk. Inget banget dulu pas sd di sekolah swasta yg pastinya banyak anak orang kaya, aku malah pd banget jualan es lilin sama mie😭😭",positif
Besok sekolah offline dan aku harus menjaga image sebagai anak yang baik 🤗 https://t.co/ELujKztigW,positif
"aku jadi ngerasa beruntung banget, dulu waktu smp pas aku udah lulus, ada sistem rolling dan kelas unggulan, terus sekarang pas ada kurikulum merdeka dan sekolah penggerak aku juga udah lulus😭 terus sempet mpls offline sebelum corona, kek omg keren juga",positif
"@flwrxjyn deg² an bgt pls, besok sekolah offline setelah 2 tahun di rumah HEKSNSJKS 😭😭😭",positif
Moga sekolah gw ada rasa kasihan dikit lah bolehin mpls demos nya offline,positif
besok sekolah offline anjing watepak,negatif
"dan yaa mrk gaada effort bgt gw keselll, klo emg lo ga pnya ya beli kek, pinjem kek, beli jg ga bikin lo miskin2 amat, mrk tuh ga prepareee😭😭 ini anak skrg jiwanya masih pada jiwa daring apa ya? mau sekolah offline tpi gaada persiapan samsek astaghfirullah istigfar deh guee",positif
