"username","tweet","label_sentimen"
"Baephrodite91","Gw sekolah offline malah ga dapet ongkos mau ngeluh tapi ya gimana, jadi bingung banget mau bayar gimana anj hahahaha yok yok wto wto album bloom https://t.co/2ZRyiZ2VJD","-1"
"pacarnyadobbie","bayangin aja kelas 9 udah bego eh kls 10 makin bego mtk gara2 gurunya ga pernah menjelaskan, ditambah lagi muridnya malas mencary penjelasan di yt:) 
JADI KLO GINI GUNA SEKOLAH OFFLINE TUH APA ANJ","-1"
"llemonyellow","@tanyakanrl Sekolah online tiba2 ada pengumuaman ujian offline. Serem g tuhh","-1"
"avocawhore","ya setelah dua mingguan offline mah gue udah bisa ngebiasain diri lah ya, udah sering interact sama anak-anak sekolah. gue gak tau nih kalo si N lagi deket sama anak kelas kita, nah gue ngobrol sama si cowok yang lagi deket sama dia karena kita satu ruangan PAT","1"
"bwtaken","trs skrg kan dah sekolah full offline tuh, nah dia ttp parkirnya disebelahju juga, aku kan jdi gmn² yaa😭 mana klo ktmu, dianya senyum terus😭 https://t.co/RdBEVdz3hN","1"
"wonymoney","Setting tempatnya di Toba dan aku sekolah di sana jadi ada beberapa lokasi yang rasanya gak asing dan rasanya nostalgia sewaktu masih sekolah di sana (walaupun cuman beberapa semester offline 😔)","0"
"dustbinuniverse","@bininyakjongin @Mlnftr @iiaa_04 @AREAJULID sebenernya banyak ni oknum yg kyk gini, makannya banyak yg ngerasa lebih belajar di bimbel dibanding sekolah, platform belajar online/offline pun rame bgt ya salah satunya krn ini, kasian yg emg gamampu buat les, peer to peer blm tentu bener cara nyampeinnya malah salah tangkap","0"
"mockdotexe","@aimrod gg geming efek sekolah offline","0"
"chaae0yy_","sekarang sekolah udah pada full offline ya","0"
"matamata_com","Wenny Ariani menyebut anaknya tidak bisa mengikuti pembelajaran tatap muka (PTM) karena dirinya berkasus. Simak videonya! https://t.co/gUDDJX8rlA","-1"
"ifahhshshshsh","gini bgt klo sekolah offline","-1"
"nafisaahnf","tapi sekolah offline seru","1"
"tkusumaw81","@burhan_infinity iya mas, harga segitu dengan fitur mumpuni. skrg krn anak udah sekolah offline, tabletnya sering saya pake 🤭
buat buka email, excel, word sama powerpoint enak juga wlopn processornya masih quad core. dan yg saya suka baterainya 6000 mAh, tahan lama 😁","0"
"Darwishakmr","oh tak lupa congrats kawan-kawan sekolah,tuition offline,tuition online yang cemerlang.and terima kasih semua cikgu-cikgu yg pernah mengajar saya thank youu #Spm2021","1"
"Pr2612Nanda","jan : Akhirnya sekolah offline lagi
feb : sibuk daftar snmptn
mar : gatau banyak belajar aja....dan LULUS SNM 
apr : daftar ulang kuliah dan pengayaan LSP ( Ujian Sekolah juga tentunya)
may : Ujian LSP
jun : Lulus deh tinggal nunggu kuliah https://t.co/GqGVyZ9hD8","1"
"Pr2612Nanda","@convomfs jan : Akhirnya sekolah offline lagi
feb : sibuk daftar snmptn
mar : gatau banyak belajar aja....dan LULUS SNM 
apr : daftar ulang kuliah dan pengayaan LSP ( Ujian Sekolah juga tentunya)
may : Ujian LSP
jun : Lulus deh tinggal nunggu kuliah","1"
"asaheey","@hjwluvss IYA ANJRITTTTT KAYANYA EMG SEKOLAH W DOANG YG OFFLINE GAJETOT BGT ASLI😒😒😒😒","-1"
"jeyeyeyyy","gue kira sekolah offline bikin gue mental gue baik tapi ternyata malah makin parah sjsjsksksl","-1"
"secretourum","@napcozys HIHI THANK YOUU &lt;33 iyaa sekolah aku juga offline kok, tapi sayangnya aku lagi kena covid, jadi mau gamau dari rumah deh.. 😞💔","-1"
"anx_aNc","Bocil jaman sekarang pada sok banget sih, gajelas. 
Lebih baik kalo anak belom butuh handphone tuh gausah dikasih! Sekarang sekolah kan udh mulai offline tuh nah ambil hp nya 😒","1"
"mcdspicy_","@convomfs jan : sekolah offline seruu
feb : tante meninggal + pusing uprak
mar : aku di operasi
apr : pusing, nangis belajar utbk
may : utbk 
jun : deg deg an nunggu hasil utbk tiap hari tkut bgt:)","0"
"jeffraey","💭 things u remember from 2022? 

jan : sekolah offline seminggu 3x tapi ½ hari doang
feb : SEKOLAH ONLINE LAGI HMZ
mar : GIDLE COMEBACK &gt;____&lt;
apr : ujian lsp 😥
may : dunno, tapi di bulan ini gue merasa banyak duit karena lebaran 🤣
jun : ujian ptn, semoga lulus deh ya https://t.co/UBdPjMQgzD","0"
"nmgizn","@convomfs jan : sneng krn udh skolah offline trs mulai suka sm org sekolah
feb : sdih krn daring lg 
mar : stress berat krn dh mau to 
apr : bulan keramat bgt soalnya gua uprak sm ujian skolah trs jg gua udh mulai akrab sm crush cm sbntr doang 
may : study tour💕
jun : kelulusan💯😻☝🏻","0"
"mstrdmind","gue pas kelas pagi offline dan baru sadar bocil kematian udah mulai sekolah lagi https://t.co/eA8oCqr7J9","1"
"notzelin","dulu pas adek masih sekolah offline kelas 10 doi sering pulang telat dimarahin diem aja ga pernah jawab ternyata telatnya karena selalu minjemin temen sebangkunya kalo ada tes/pr yg perlu pake hp karena temennya ga punya jd doi nungguin temennya selesai tes dulu 🥲","0"
"serambinews","Dalam menyambut momentum tahun ajaran baru dan kembalinya bersekolah secara offline, Gramedia menghadirkan rangkaian promo “Gramedia Sahabat Sekolah”.
 
https://t.co/w3Eg0SHw8E via @serambinews","1"
"Askrlfess","[askrl] misalkan keterima volunteer offline luar sekola, pas jadwal sekolah masuk tuh gimana izin nya?","0"
"pettiest_","@_tsumutoroo__ ehiyaaa gakpa kak, yg sekolah emang banyak yg udah offline sik kak tp klo prodiku masih belum :(","1"
"gagitukonsepnya","@convomfs jan : offline school
feb : uprak
mar : ujian sekolah
apr : gada yang special
may : kelulusan
jun : utbk, jalan sama bestie yang lama ga ketemu","0"
"hrkyaddict","@convomfs jangan sampe sekolah online lagiiii gue sama temen² gue udh puyeng mikirin progja offline PMR masa harus diubah jd online?!!??!","1"
"igiei_","@convomfs 💭 things u remember from 2022? 

jan : ultah, sekolah offline, hebring snm
feb : daftar snm keknya
mar : uprak, us, alhamdulillah lolos snm
apr : puasa, main, drakoran
may : lebaran, main, graduation
jun : so far baru inget captijar ama kerumah bu juni","0"
"herniardiani","@BudiGSadikin pak, kpn rencana vaksin covid booster utk usia 6-17 th ? sdh masuk liburan sekolah (mobilitas meningkat),sekolah udah offline setiap hr, kasus covid lg tinggi. mohon dipertimbangkan boosternya &amp; jg pelaksanaan vaksin covid bagi usia 6 bln - 5 th ya pak.. 🙏","-1"
"deyphorcia_","@convomfs jan : sekolah offline yey
feb : sekolah online lg -_-
mar : uts, us, ngurus berkas, dll. sgtt penat
apr : puasa, bukber, uprak seru pol, ditolak ipb 💔
may : lebaran, utbk
june : gradu, pengumuman sbm semoga lolos pil 1/pil 2 aamiin 🤲","1"
"exajun","@convomfs jan : sekolah offline
feb : masuk eligible milih jurusan, pesta bareng temen
mar : ga keterima snm
apr : bimbel, to, puasa, nangis, cape
may : utbk, nangis, cape, hampir gila keknya
jun : keterima SBM WKAKWKA TOLONGGG PLSSS AAMIININ 🙏🏻","0"
"junjunxiaojun","💭 things u remember from 2022? 

jan : pertamakali sekolah offline
feb : online lagi, foto bookyear
mar : pts online, uprak offline
apr : us offline
may : JOGJAAAAAAAA 
jun : kelulusan, wisuda https://t.co/gJHgrTujbp","0"
"kendaraanroda3","sekolah gw beneran gada gradu offline yah... hade","1"
"Mikalda04","Berasa gk sekolah walaupun 1.5thn offline (sebelum pandemi)

Apalagi abis itu nganggur setahun dah beneran kerasa nganggur😭 https://t.co/wvglv7kJir","-1"
"boonboonii","buat c0vid plis jangan naik lagi gw mpls sma gw offline😭😭😭😭 gw mau sekolah offline😭😭😭😭😭","1"
"kidultranpoe","lo tau kenapa gue tetep antusias sekolah offline meskipun masa masa kelas 10 gue selama ini kek rollercoaster? ya karena SMA itu sekolah berseragam yang paling terakhir, kalo udah kuliah mana bisa kayak gini lagi😭

i need those songs to colors my imagination up","1"
"marya2197","@PPDBDKI1 @Nokomplen Maksudnya disini langsung ke sekolah secara offline atau tunggu dihubungi sekolahnya ya kak?","0"
"Rakirockst4r","@convomfs jan : sekolah mulai offline
feb : uprak uprak + covid
mar : keluar pulau daftar sekolah + imtihan
apr : date panas panas jam 11 ke pantai
may : disidang bk krn pernah pacaran + hug my cutie so tight
jun : maybe for the last time, i met my karina","0"
"mbotaja18","@Askrlfess Anak sekarang seneng bgt daring, klo kuliah/sekolah milih daring tpi tetep aja nongkrong sana sini, pdhl klo sekolah/kuliah enakan offline tau drpada daring","1"
"machaniey","💭 things u remember from 2022? 

jan : sekolah offline 100%
feb : konflik banyak banget ya Allah tolong
mar : UAS
apr : ujian ujian sekolah tidak ramah
may : LIBOR AHAHAHAHA
jun : Sibuk PPDB guys https://t.co/e13Mk6mlqj","0"
"rantslita","@convomfs jan : Mulai sekolah offline
feb :plg seru, bcs ni dmna gue bareng"" trs sama temen gue, lat uprak dll.
mar :  ter ajgg, gue ditolak di snm
apr : seru agak nt, stres ngebut buat belajar sbm. 
may : gue ujian sbmptn 
jun : ovt scor sbm,sres daftar sana sini","0"
"cewekjaehyun","@convomfs Plisss lah ini mau ajaran baru, guwehh mau sekolah offline ya gess!","1"
"miekuah499","Kasus siswa MTS #justiceforbintang itu parah banget pembullyan yang mengakibatkan bintang meninggal terus pelakunya anak dibawah umur itu tuh fatal banget tapi disini kita bisa ambil hikmahnya bahwa perlunya sekolah offline bukan hanya soal ilmu tapi untk membentuk karakter murid","1"
"niapages","@convomfs jan : pertama kali aku sekolah offline &amp; pulang malem cuz kerumah temen
feb : back to sekolah online
mar : gaketemu tmn n merasa semua temen pergi dr ak
apr : balik sekolah offline (renggang sama tmn sma, tp dpt temen lain)
may : ultah ak, nonton konser 
jun : liburan🫶🏼","0"
"disballadeer","@paimonfess Karna klen satu sekolah nih ya, kalo offline, datangi lalu gebuk lah muka dia. Ajak betumbuk irl ngapain betumbuk di genshin.","-1"
"gummigula","@convomfs 💭 things u remember from 2022? 

jan : masuk sekolah offline
feb : kena cvd 
mar : sembuh cvd
apr : hari” ngedate, ketemu ortunya pacar
may : lebaran, hp baru, ujian kenaikan kelas
jun : ultah","0"
"wanatabeeharuto","@Askrlfess heh anjir gue gak mau kek gini lagi ya, udah bagus sekolah offline soalnya dapet penjelasan kalau daring nanti ngaco gak akan bener. gue juga pengen ngerasain kelulusan secara offline yh, lo jangan bikin gue emosi deh nder","1"
"hyhtbqhyrm","@Askrlfess Padahal sekolah offline tuh menyenangkan loh, jadi banyak kegiatan yg bisa dilakukan bareng2 kayak pensi, class meeting, ngerjain project bareng2, banyak acara menyenangkan yg tertunda selama 3 tahun ini. Dan lu minta daring lagi???????? Like what???","1"
"udaqng","@croffliesz ini gua awal"" sekolah offline lagi kemaren😭","-1"
"heexmine","jan : jadi badut nungguin trejo cb
Feb : trejo cb yeaaayyyy
Mar : idk, nemenin trejo promosi (?) sama pts keknya
Apr : TRACE 🫶🏼
May : Yoshi bday &amp; ptm pertama, after 2thn ga sekolah offline
Jun : pusingggg PAT 🙃 RECORD PICF 10 hours +++ https://t.co/GD8QhxbNa4","0"
"renjunll","@convomfs jan : masuk offline
feb : ngecrushin orang
mar : ultah kakak gua 
apr : eyang meninggal
may : hp rusak, ultah gua
jun : lagi sibuk banget jadi babu sekolah karena ada acara","0"
"iHuggieHoshi","jan : mulai masuk sekolah offline lagi
feb : mulai daftar ke univ lewat jalur rapot
mar : stress US sama stress nunggu pengumuman dari UI
apr : keterima ajztsksvgss
may : nganggur, confess ke crush
jun : graduation akYsjsh seneng, dan kemudian nganggur lagi sampe September nanti https://t.co/kFJNPrDePk","0"
"leemarksm","jan : sekolah offline, ke puncak sama keluarga besar, ngepul mark
feb : treasure cb, dkt sama r word, mark solo
mar : ak ultah, haechan ngisi ost, PAT &amp; UM, pengumuman snm tp ak gk lolos wkwk, dream cb glimo
apr : treasure trace, pengumuman span ak lolos 🤩, puasa https://t.co/YCcsTC97ou","0"
"simpoveryu","@convomfs jan : masuk sekolah offline
feb : uts sambil kena kopit
mar : ngga tau apa hambar
apr : puasaan sambil sekolah + maag kambuh dua kali berat gue sampe turun 5 kg
may : krisis duit soalnya gue boros tapi tetep jalan kesana kemari
jun : 3 minggu gak sekolah","-1"
"lixsloaf","@jeonc4kes offline kena walk in gi sekolah, online kena pi website. nansmsmamdjsk nak gi ambik results kat sekolah, nak jumpa member jadnnssmamsm","1"
"ahengyadery","@Askrlfess jangan doong, ak mw ngerasain sekolah offline","1"
"vierraharin","@schfess sepupu ku ada yg less disana juga, BA yang offline tapi. kata dia sih enak materinya dijelasin 2x trus bisa nanya tugas sekolah juga ke master teachernya","1"
"coldvannila","@schfess tmn aku yg sekolah offline nya senin kamis doang ttp lulus nder","1"
"taurussgirlsss_","@lostt_boy_ Ihhhh kok jahat sihh.. Aku pengen sekolah offline lho","1"
"shotarouosaki","@Askrlfess GUE MAU SEKOLAH OFFLINE","1"
"xyzdnzz","heran. tiap kampus ngeluarin kebijakan ""kuliah offline buat next semester"", corona makin menjadi aja. apakah corona gasuka sekolah? https://t.co/6gSfVIW0b6","-1"
"joongdunkday","adh bisa-bisa konser yg udh di jadwal kena cancel klo naik trs😓😓😓 trs sekolah onlen lg. tp pls jangan ya Allah baru jg merasakan hawa"" sekolah offline ))))): https://t.co/JGWdVt4aiv","1"
"Justexo08042011","@axleera Bisa online bisa offline ka. Lebih enak offline karena bisa langsung menyerahkan berkas"" yang di butuhkan oleh pihak sekolah","1"
"rutomiaw","Yaelah plis aku mau Sekolah offline 😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔 https://t.co/bhV8c9eFcF","1"
"croicssant","@Askrlfess sebegitu bodonya ya lu nder ampe gaberani sekolah offline? wkwk gws deh yh.","-1"
"exileary","@biggboyyz MOMENNY AJ DIKITTT soalny baru sekolah offline 2 bulan HAHAHAHA","1"
"dntkntngg","@Askrlfess kenapa tiap mau ajaran baru selalu kasus naik? kan enak kalo sekolah/kuliah dah full offline :)","1"
"1402folders","bener bener hal yg gue takutin pas sekolah offline tuh kejadian pas smp keulang lagi","-1"
"krupukrenyahhh","@ditamoechtar_ Anak temen aku udah. Bulan kemarin. Mulai maraknya barengan ama hepatitis anak kmrn itu. Hati-hati ya parents. Ketularannya dr anak tetangga depan. Mungkin bawaan dr mulai sekolah offline kmrn itu. Untung ga terlalu parah, tp sampe seminggu stlh sembuh msh blm trll fit dia.","-1"
"wortelhae_","Paipai SMA👋🥺🫶
Sedih bgt sumpah masa SMA ku gini... Gaada Kepikiran samsek masa SMA ku covid gini bener bener 1 semester kurang sekolah offline nya hahaha,tapi sekali lagi ada hikmah dibaliknya...tetep bersyukur ya diriku😔 https://t.co/6glAdkk71P","1"
"pepapomu","kek waktu awal sekolah offline aja langsung bisa baur satu sama lain gaada rasa awkward sama sekali anjir AAAAAAA NANGIS BENERAN","1"
"rasadeleee","@xhatredr @iqhakim @txtdrjkt Sekolah online gabut dirumah mulu sekolah offline gabut juga disekolah mulu 🥰","0"
"nnatar_","Seru banget sih orang² yang graduation nya di selenggarakan di sekolahnya, andai aja covid gak ada pasti bs ngerasainnya, ngerasain jadi kakak kelas pun engga:(
Sekolah offline cuma sampe semester 1 kelas 11 doang:(","1"
"bataldemihoekum","@_jessxs bismillah sekolah offline soon 🙏 bring back bullying","-1"
"dindadwi_","@iqhakim @txtdrjkt Baru juga masuk sekolah offline, udah tawuran
Ternyata cov19 ada baiknya juga ya","-1"
"Quipper_ID","Valid nggak nih? Yang duduk di bangku depan sama belakang coba kumpul sini 😁

Makin kangen sekolah offline nggak sih kalau ingat-ingat kenangan dulu sebelum pandemi? https://t.co/7rQFpZdzQo","1"
"KiputKingg","@GemaShowIndo Dahlah mending sekolah online dilakukan lgi, begini nih offline muncul lgi siswa2 beban wkwkwkwkwk","-1"
"nisasite","di sekolah dong, ya meskipun langsung di usir satpam tapi gpp setidaknya offline ga online ekeke SERUU bgt mana bajunya warna nya lucuu ijooo favo aku https://t.co/Vz0RcQ6gpQ https://t.co/FI14bfdnI0","1"
"Kering_tempeee","@iqhakim Gara gara sekolah udah offline ini mulai lagi hadeuuh","-1"
"kadangnyeri","@iqhakim Sekolah online gabut, offline tawur.. Gimana dah","0"
"hyxjean","aneh bgt dah, lu kalo demen sekolah online yauda lu gak bs maksa buat trs online. so does yg suka offline. lu gak bisa maksain pendapat lu sambil ngatain orang lain egois 😅 (gw pribadi suka online ya, ngga capek dijalan dan ditengah istirahat bisa nyambi olahraga)","-1"
"soonchanxx","@caratstalk tergantung keadaan kamu gimana kalo masih sekolah/kuliah yang udah offline mending day 1 nder","0"
"cilornotcrime","nyulut emosi bettt ni bocah congornya dah dikasi tau pulang pergi sekolah naik angkot aja karna ya gua kuliah tar offline mana mungkin nganterin mulu malah nyolot jawab ""lu dulu emang naik angkot?"" LAHH YA LU TAU DIRI LAH LIAT KONDISIII","-1"
"cffeelatte","@di_coba_dulu @iqhakim @txtdrjkt dapet darimana dah itu serem bener, lagian ya baru pada sekolah offline lagi dah begitu aja kelakuannya, kirain abis pandemi gada lagi tawuran","-1"
"LuckyLoveWin","@ProfesorZubairi Stop bahas ini prof..kita semua sudah hidup normal sekarang,banyak yg lagi berusaha bangkit dr keterpurukan ekonomi
Anak2 yg lagi sekolah lagi berusaha menyesuaikan lagi dgn sekolah offline
Hub sosial sedang pulih2nya..
Awas aja klo gara2 pengaruh anda kita terpaksa mundur lagi","1"
"IbayByhq","@iqhakim @txtdrjkt Inilah alasan mereka meminta sekolah dikembalikan ke cara offline, teman-teman.","1"
"EsetIndonesia","Hallo fans #ESETIndonesia,
Buat kamu yg sudah kembali sekolah offline, ini ada promo ESET HARDIKNAS DISKON 50%

Belinya mudah, cukup scan QR code di image promo atau kunjungi https://t.co/zWUP4V63Rl 

#esetinternetsecurity #promojuni #esetindonesia #hardiknas https://t.co/Bor3FzRQY3","0"
"dikaamfa","@mouldie_sep hish, sekolah online kurang nangkep, sekolah offline kurang sikap","0"
"xValkriy","@iqhakim @txtdrjkt sekolah offline bego sekolah online makin bego 😆","-1"
"rbbaek","barusan lewat sekolah sekolah kok udah pada rame siiih ini bnrn udah mulai offline semua ya gw shock","1"
"thawnzzn","makasih bgt buat temen² sekolah gue disini, kita udh 3 tahun barengan, walaupun most of the 2/3 years itu kita belajar online, masih bisa ttp seru. lbh berterimakasih lagi buat kelas 7C sm kelas 9B, krn emg cmn pas di kls itu gue offline","1"
"velcalana","@schfess kerudung kudu ada logo, berhubung tbtb offline trs kerudung sekolah gaje semua. ya ak beli kerudung baru belum dibordir kena tegur 2 kali skrng merasa syng karna udh mau lulus","1"
"icalvinantares","@sbmptnfess Hari ituu dah sekolah offline kann, seharian tu kek apa yaa suasananya beda aja dari bisanya. Dari temen” deketku aku berduaa sm temenku nih yg eligible. Kalo ditanya soal snm aduh pokonya udh males n pesimis bgt deh pasti langsung alihin pembicaraan wkwk untung pada ngerti(cont)","0"
